source,target
8464956, 8476459
8464956, 8470599
8469770, 8476466
 8474642, 8476466
 8476440, 8476466
8476483, 8475164
8476483, 8474034
8476483, 8470886
8476483, 8475222
8474100, 8473571
8474100, 8475160
8474100, 8470617
 8473571, 8467344
8467344, 8468508
8467344, 8470121
8467344, 8470606
8467344, 8468526
8470613, 8474027
8475455, 8476807
 8466138, 8476807
8475147, 8474716
8475147, 8475799
8470120, 8475250
 8475250, 8471284
 8475147, 8475798
8473533, 8475784
 8474661, 8468493
8477496, 8469508
8477496, 8473482
 8469508, 8473482
 8469542, 8476463
 8469542, 8470600
 8469459, 8470803
8477059, 8475274
8477059, 8476457
8477059, 8469500
8475177, 8475231
8475177, 8473504
8470144, 8475231
8470144, 8473565
8473673, 8477591
8473673, 8474577
8473673, 8470162
8476463, 8474618
8469459, 8476463
8476440, 8474038
8476440, 8476244
8476440, 8473673
 8474038, 8473673
8470966, 8474577
8470966, 8476346
8470966, 8471664
8470201, 8474038
 8471222, 8476244
8477934, 8476779
 8476779, 8476855
 8476779, 8474102
 8471664, 8474642
 8471664, 8470966
8474056, 8469707
 8471976, 8471283
 8471283, 8469707
8471296, 8474668
 8470667, 8470760
8475098, 8466142
8466142, 8473548
8466142, 8475098
8467371, 8475225
8467371, 8468501
8467371, 8477495
8475188, 8470617
 8470617, 8468483
 8470604, 8470617
 8470121, 8470617
8474569, 8475714
8469465, 8475598
8469465, 8471498
8469465, 8473574
 8468085, 8475178
8470159, 8473911
 8473911, 8471816
 8473911, 8471348
8470159, 8474048
 8474048, 8473911
8467876, 8474134
8467876, 8475178
 8467396, 8475246
 8475246, 8467423
8473994, 8476467
 8476467, 8475246
8467876, 8474579
8467396, 8475246
8467396, 8474098
 8475246, 8474098
8471303, 8470755
 8470755, 8475178
 8475147, 8474716
8471260, 8474145
 8477126, 8474145
8474096, 8473682
8474096, 8475155
 8473682, 8471724
8474145, 8473970
8474145, 8471215
8474145, 8469555
8474145, 8471703
 8473970, 8469555
 8473970, 8471703
8467545, 8460542
8467545, 8469623
8467545, 8467899
8467545, 8475199
8476455, 8470750
 8467899, 8467545
8475158, 8467338
8475158, 8475168
8475158, 8470317
8475158, 8475197
8469623, 8467351
 8474641, 8448208
 8474641, 8471748
 8448208, 8471748
8472382, 8467351
 8476457, 8474641
 8448208, 8475274
 8475274, 8475750
 8474161, 8469469
 8473584, 8470601
8474584, 8473584
8474584, 8467329
8470667, 8476459
8475149, 8469476
 8471426, 8469476
 8473563, 8469476
8474590, 8473991
8474590, 8476880
8474590, 8470611
 8476880, 8471426
 8470611, 8471426
8475160, 8473453
8475160, 8474166
8475160, 8467344
 8473453, 8474166
8476871, 8467344
8471657, 8475958
 8475958, 8474207
 8475958, 8476798
 8474207, 8476798
8475168, 8476798
 8467338, 8476798
 8475158, 8476798
 8470877, 8470201
8470966, 8469770
8474570, 8473485
8474570, 8475220
8474570, 8470324
8474570, 8474574
 8469531, 8471804
 8469531, 8476465
8467407, 8470729
8473485, 8470324
 8474570, 8470324
8469531, 8474062
8469531, 8476465
8469531, 8474052
8469531, 8474576
8469508, 8474052
8471436, 8475692
 8470740, 8475692
8470201, 8471664
 8473722, 8476919
 8473722, 8471709
8475625, 8470794
8475625, 8466138
8475625, 8477922
8476431, 8470274
 8470274, 8467875
 8470274, 8467876
8471887, 8476884
8475455, 8476624
8475455, 8474727
8475455, 8473722
 8476624, 8474727
 8476624, 8473722
8475199, 8472410
 8472410, 8469462
 8469500, 8467899
8476923, 8469623
8448208, 8476923
8466285, 8471245
8466285, 8468001
8466285, 8470105
8466285, 8475179
 8471245, 8468001
8474166, 8470606
8475186, 8474176
8475186, 8475855
8475186, 8475763
8471685, 8471240
 8470606, 8471240
 8468508, 8471240
 8473571, 8471240
8474038, 8476346
 8471504, 8471296
 8471504, 8470104
8475181, 8475166
8475181, 8470187
8468526, 8476404
8468526, 8475726
 8476404, 8470121
 8476404, 8475726
8468483, 8475188
 8474166, 8474162
8474166, 8474162
8474166, 8476404
 8474162, 8476404
 8475726, 8468526
 8476404, 8468526
8474125, 8476427
 8471761, 8476427
 8476436, 8476427
 8473534, 8476427
8471698, 8474013
8471698, 8467890
8470621, 8475758
8475164, 8471241
 8471699, 8471241
8467407, 8470378
 8470378, 8477499
8474603, 8470828
8474603, 8474574
8474603, 8471217
8474603, 8473564
8474574, 8471218
8474574, 8471226
8474574, 8476460
8474574, 8470828
8471504, 8475222
8471504, 8470616
8471504, 8474034
8475222, 8470886
8475222, 8476483
8470289, 8476392
8470289, 8474094
 8476392, 8471385
 8471676, 8467330
 8476195, 8473565
8474034, 8470775
8474034, 8471699
8474034, 8475155
 8471699, 8475155
8476403, 8474040
8476403, 8476356
8476403, 8474628
8476403, 8476062
8475764, 8470039
 8475164, 8470039
8477494, 8476806
8477494, 8474717
 8474564, 8476806
8476975, 8474870
8469555, 8470543
 8470543, 8474145
8474574, 8467407
8474574, 8473485
8474574, 8470324
8474574, 8476878
 8467407, 8473485
 8467407, 8470324
8471260, 8469473
 8471215, 8469473
8474638, 8476473
8474638, 8474040
8474638, 8468064
8474638, 8471691
8475763, 8470854
8475763, 8466378
8473914, 8474774
 8474774, 8475214
 8474774, 8475233
8473573, 8477505
8475246, 8474774
8475246, 8476432
 8474774, 8476432
 8476432, 8471273
8474613, 8476468
8474613, 8475184
8474613, 8471735
8476458, 8473546
 8470144, 8473546
8475754, 8470644
8475714, 8475176
 8469485, 8475192
8470610, 8475745
8470610, 8474716
8470610, 8474618
8470610, 8470598
8467370, 8464989
 8476887, 8464989
8474618, 8470600
8476430, 8470778
8476430, 8476822
8474061, 8470834
8474061, 8471482
 8469501, 8471482
 8470834, 8471482
 8471482, 8470289
8471217, 8471385
 8470834, 8471385
8474037, 8473560
8474727, 8476919
8474727, 8477509
8474727, 8476442
8474727, 8475455
 8475177, 8470644
 8475177, 8474066
8470595, 8469476
 8473546, 8475166
8470834, 8476460
8471218, 8473618
8469501, 8473564
8469501, 8475279
 8476885, 8475279
 8470289, 8473564
 8470289, 8475279
8470834, 8470828
 8467338, 8471657
8474090, 8467514
8475744, 8474519
8470616, 8474034
8476483, 8470621
8466393, 8471724
8466393, 8471887
8466393, 8471675
8466393, 8471215
 8474091, 8476874
 8474091, 8466393
8475768, 8474145
8475768, 8476989
 8474627, 8474145
 8475765, 8474145
 8474145, 8476989
 8470257, 8469760
8476919, 8474027
8476919, 8471709
8475163, 8474605
8476392, 8471226
8476392, 8473482
 8471226, 8469531
 8471226, 8470740
8469531, 8471218
8469531, 8476460
8469531, 8471385
 8476460, 8471385
8474150, 8471664
8474150, 8474577
 8477591, 8476440
8477591, 8476440
8477591, 8475907
8477591, 8473673
8477591, 8470714
 8476440, 8475907
 8476440, 8473673
 8476440, 8470714
 8475907, 8470714
 8473673, 8470714
8473579, 8476852
 8475754, 8476852
8474659, 8475181
8474659, 8470144
8474659, 8473546
8474659, 8471362
 8473546, 8471362
8470655, 8470152
 8470152, 8471698
8467890, 8470152
 8470152, 8473534
8474627, 8471761
 8475768, 8471761
8468674, 8474038
8475690, 8470755
 8467876, 8470755
 8468085, 8470755
8476436, 8476989
 8471669, 8476989
8473534, 8476436
8473534, 8474565
8473534, 8471669
 8476436, 8474125
 8475810, 8465166
 8465166, 8475155
8471703, 8471724
8471703, 8469555
8473682, 8475208
8473682, 8469473
8473682, 8471703
 8475208, 8467452
 8475208, 8471703
8476195, 8474066
 8475181, 8474066
8470144, 8476852
 8473565, 8476852
8471284, 8470120
8476975, 8473986
8476975, 8474722
 8477494, 8473986
 8474520, 8474722
8475765, 8471761
 8474207, 8473446
8468575, 8473544
 8476468, 8473544
8475764, 8467400
8469555, 8466393
8469555, 8471703
 8466393, 8471703
 8466393, 8471675
8470755, 8470274
8470755, 8469465
 8470274, 8473432
8475178, 8474134
8475178, 8473432
8475178, 8474009
8475178, 8475690
8474113, 8473548
8474113, 8475098
8474113, 8470602
8473432, 8474009
8475768, 8476436
8476177, 8470601
 8470601, 8474568
8476923, 8475750
8471214, 8470611
8475744, 8477444
8474590, 8477444
8474590, 8468208
8469455, 8476279
8469455, 8474849
 8476279, 8474849
8475199, 8472394
 8475185, 8472394
 8475185, 8470609
8467423, 8476279
8469455, 8469466
8469455, 8467396
8469455, 8471274
 8469466, 8471274
8467423, 8475236
8470647, 8475996
8470647, 8471735
8470647, 8476451
 8475996, 8471735
 8475996, 8474628
 8475996, 8476451
8471232, 8468535
8471232, 8462038
8471232, 8475171
8475171, 8476356
8471693, 8475800
 8475800, 8471794
8470612, 8471504
8475151, 8470775
 8477922, 8477509
8474586, 8477934
 8477934, 8476472
 8476062, 8476472
8470966, 8474642
8470966, 8474150
8474189, 8476851
8474189, 8469521
 8474189, 8469521
8470151, 8474627
8470151, 8475765
 8470655, 8474627
8471976, 8475848
8475739, 8476851
8475739, 8474189
8475739, 8467496
8475739, 8474056
8475182, 8475148
 8475148, 8476882
8471769, 8470281
8475186, 8469664
 8477922, 8476166
 8477922, 8476881
 8477922, 8476919
 8476166, 8476881
8462038, 8474628
8462038, 8475171
8462038, 8468064
 8470794, 8476798
 8476798, 8477922
8476062, 8476403
 8474628, 8476403
8476166, 8475625
8476166, 8477922
8476166, 8476881
8476166, 8476919
 8474638, 8476403
8471236, 8475321
8471236, 8474610
 8477499, 8475321
 8475321, 8475235
 8474610, 8475235
8473426, 8474567
8473426, 8475220
8474570, 8474567
 8475235, 8470018
 8470378, 8470018
 8470018, 8474567
8468504, 8448208
8475204, 8448208
8467407, 8477507
 8471236, 8477507
 8470105, 8465978
8468001, 8468504
8468001, 8469638
8468001, 8466285
8474579, 8475178
8474579, 8469465
 8470274, 8475178
8468085, 8470358
8470222, 8474685
8470222, 8471273
8475233, 8477505
8475793, 8471273
8474291, 8477444
8474291, 8475247
8474291, 8468498
8474291, 8474590
 8477444, 8475247
8476442, 8466158
8476442, 8474053
8476442, 8466139
8477444, 8475247
8474590, 8474291
8474590, 8471242
8471676, 8475913
8476879, 8475163
8475913, 8476459
8469485, 8466140
8469485, 8477495
8469485, 8468501
 8464989, 8466140
 8466140, 8468501
8469770, 8471682
 8471682, 8474577
 8471682, 8476346
 8471682, 8471729
8474150, 8474673
8474190, 8475723
8474190, 8474568
8474190, 8473466
 8475723, 8474568
 8475723, 8474584
 8475723, 8473466
 8475744, 8474291
 8475744, 8475247
8468498, 8470611
8468498, 8468208
8474062, 8477496
8474062, 8471804
8474062, 8475753
8474062, 8468493
8471702, 8471242
 8473432, 8470755
8475098, 8473560
8470655, 8475768
8470257, 8467917
 8470655, 8467917
 8475765, 8467917
8474031, 8475768
 8471232, 8462038
8475186, 8475184
8475186, 8467096
8470151, 8475768
8466378, 8470630
8474565, 8474013
8473482, 8476437
8473482, 8470595
8473482, 8477496
8474062, 8470120
8474062, 8475784
8474062, 8474135
8470604, 8474594
 8467344, 8474594
 8474594, 8476871
 8471685, 8470617
 8468526, 8474100
 8468526, 8470617
8466333, 8477498
8466333, 8476179
 8470159, 8477498
 8470159, 8476179
 8477498, 8468611
 8477498, 8476179
 8468611, 8476179
8473463, 8474581
8473463, 8473548
 8475180, 8473548
8477591, 8471222
 8471222, 8476466
 8477591, 8474038
8468535, 8473673
 8473673, 8474628
 8473673, 8474571
 8473673, 8462038
8473673, 8470647
8473673, 8471856
8473673, 8473970
 8474628, 8470647
 8474628, 8471856
 8474628, 8473970
 8470647, 8473970
 8471856, 8473970
8471276, 8474749
8471276, 8476495
 8474749, 8476792
 8458951, 8471976
8470619, 8477494
8470619, 8470640
8470619, 8474717
8476470, 8458951
8471260, 8474096
 8469555, 8469473
8476177, 8477930
 8476461, 8477930
8468542, 8471703
8468542, 8469555
8468542, 8471215
8468542, 8466393
8469469, 8468309
8469469, 8468513
8469469, 8473512
8469469, 8474161
8469473, 8474096
8469473, 8468542
 8471269, 8468513
8471231, 8468064
8471231, 8475186
8471231, 8462038
 8475186, 8462038
 8458951, 8476851
8475185, 8475750
8476470, 8474668
8474590, 8469639
 8477220, 8471214
 8469639, 8471214
 8469639, 8476880
8475744, 8473563
8474884, 8475174
8470054, 8470598
8460542, 8467351
8460542, 8470609
8460542, 8475199
8460542, 8469500
8474052, 8475784
8474052, 8476465
8474661, 8476465
8474661, 8477496
8474661, 8473533
 8468639, 8477496
8473673, 8475171
8473673, 8476356
8471231, 8473673
8471231, 8471735
8471231, 8474571
 8473673, 8471735
8468483, 8473571
8475726, 8474166
8475726, 8473453
8475726, 8468483
8476177, 8474161
8476792, 8471717
8475770, 8470886
8475770, 8475222
8475770, 8473492
8473933, 8471504
8471348, 8474102
8471348, 8477934
8471348, 8476855
8471348, 8473962
8471678, 8471816
8475174, 8477508
8468208, 8477070
8468208, 8475247
 8477070, 8468498
 8477070, 8474590
8471185, 8476440
8471185, 8468674
 8470877, 8468674
8468674, 8477591
8476495, 8473473
8476495, 8471276
8476495, 8476462
8476495, 8474749
 8471276, 8474749
8473449, 8475177
 8476195, 8475177
8475231, 8473504
 8473504, 8470187
8468498, 8471702
8468498, 8469639
 8470611, 8474291
8470611, 8471426
8468513, 8474584
8468513, 8475170
8475917, 8477930
8475917, 8474736
8475917, 8469470
8475917, 8474568
8475790, 8475760
8475790, 8470105
8474161, 8471269
8475790, 8477932
 8477589, 8469598
8475690, 8476466
 8470274, 8476466
 8474009, 8476466
 8476466, 8469465
8473991, 8468498
8474520, 8470640
8474089, 8470302
8475913, 8476419
8471804, 8474052
 8464977, 8471233
8475185, 8460626
8475185, 8472410
 8472382, 8460626
 8460626, 8472410
8469462, 8472410
8469462, 8472382
8469462, 8476923
8469462, 8474641
8465166, 8474091
8465166, 8471260
8465166, 8476874
 8471260, 8471703
8466251, 8474590
8476356, 8468064
8476356, 8474040
8476356, 8469760
8471677, 8474774
8477510, 8471677
8477510, 8476432
8477510, 8474715
8477510, 8474774
 8474715, 8477510
 8471677, 8477510
8475790, 8470039
8470630, 8474176
8475767, 8474207
8473485, 8475722
8476882, 8470281
8476882, 8470607
8476882, 8476381
8476882, 8469544
8470611, 8469476
 8466251, 8469476
 8468208, 8469476
8475233, 8469492
8475233, 8473914
 8477505, 8473914
 8468486, 8473914
8466251, 8476880
8471677, 8477505
 8475793, 8477505
8475149, 8468208
8476300, 8471873
8476807, 8475625
8476807, 8474053
8476807, 8476442
8476807, 8466139
 8474722, 8474870
8477205, 8476975
 8475792, 8476975
8473544, 8474613
8474151, 8475763
8474151, 8474176
8474151, 8475855
8474151, 8471735
 8474176, 8471735
8467096, 8471735
 8473544, 8471735
8474613, 8475692
8475855, 8471735
8475855, 8471436
8474717, 8471873
8471284, 8471804
 8471504, 8476850
8469485, 8468611
8474586, 8471678
8469485, 8466333
 8476472, 8466333
8475233, 8471766
8475233, 8470065
 8471677, 8470065
 8471766, 8470065
 8473914, 8470065
8476856, 8474618
 8469506, 8475799
8468309, 8476872
8468309, 8473584
 8476872, 8467329
 8475798, 8475745
8475722, 8475745
8466142, 8476312
8466142, 8475151
8466142, 8474034
8466142, 8476483
8476853, 8471476
8474037, 8471476
 8470176, 8470600
8473507, 8469707
8473507, 8469521
8473507, 8477455
 8469521, 8477455
8474520, 8476480
 8476480, 8474564
8474586, 8466333
8477493, 8470039
8476878, 8473426
8476878, 8474589
8474574, 8475220
8474574, 8475235
8474574, 8477507
8468674, 8471185
 8476244, 8471185
 8476244, 8470877
 8471185, 8477591
8468513, 8474190
 8477290, 8469469
8471476, 8475209
8467396, 8470318
8467096, 8471958
8468083, 8469623
 8471311, 8473565
8470606, 8471284
8470606, 8467344
 8468508, 8471284
 8476406, 8471284
 8471284, 8467344
8471284, 8474166
8471185, 8476880
8471185, 8469476
8471185, 8473563
8471804, 8475732
8471804, 8476465
8471804, 8473533
8471804, 8470120
 8475732, 8473533
 8475732, 8470120
8475732, 8475250
8475732, 8474052
8475732, 8470595
8475732, 8468639
 8474052, 8470595
8471214, 8469476
 8475744, 8469476
8474040, 8476356
8474040, 8473673
8474040, 8476473
 8476356, 8473673
 8473673, 8476473
8464975, 8475168
8464975, 8474207
8476455, 8464975
8469521, 8474668
8469521, 8471283
8469521, 8470104
8469521, 8471976
8474688, 8475848
8474688, 8474157
8474688, 8469521
8474688, 8471296
8470289, 8470834
 8473482, 8470834
 8470740, 8470834
8476885, 8473482
8476885, 8470289
 8470740, 8470289
8477059, 8475185
 8476457, 8475185
8470600, 8469542
8470600, 8473646
 8469542, 8473646
8476465, 8469476
8476465, 8474052
8476465, 8474576
8476465, 8469508
8475768, 8469760
 8474031, 8469760
 8469760, 8471669
8474627, 8476436
8474627, 8473534
8474627, 8469760
 8473534, 8469760
 8469760, 8474565
8467396, 8474090
8469623, 8468509
8469623, 8475772
8469623, 8476430
 8475800, 8476430
8476822, 8474168
8476822, 8477215
8476822, 8470724
8476822, 8475800
 8474168, 8475800
8468542, 8473933
8468542, 8474102
 8473933, 8474102
 8473933, 8471887
 8473933, 8471675
 8470201, 8470162
 8474673, 8473673
 8477497, 8473673
8476207, 8469492
8476207, 8471681
 8473422, 8471681
8476923, 8469622
 8460542, 8469622
8477505, 8476207
 8476850, 8476207
 8476850, 8471677
8476457, 8460626
8476457, 8448208
 8460626, 8464977
 8460626, 8448208
8470600, 8477850
8470600, 8476235
8470600, 8475147
8470600, 8476463
 8469459, 8475147
8477850, 8476235
8477850, 8475613
8476854, 8471241
 8475151, 8471241
 8471241, 8473492
8476454, 8475869
 8475752, 8475869
8473512, 8476177
8467371, 8467370
 8475225, 8471707
8475764, 8478137
 8478137, 8470039
 8476483, 8470039
 8475222, 8470039
8474743, 8470699
8474743, 8462042
 8470699, 8474207
8476483, 8476854
8476483, 8478137
8476483, 8475155
8476483, 8470039
8475800, 8475772
8475800, 8470724
8475193, 8468509
8473991, 8474291
8473991, 8466251
8475236, 8476467
